scenario,rep,method,SHD,F1,Precision,Recall,n_oriented,Dir_Prec,Dir_Rec,Dir_F1,Comm,Runtime
p20_K5,8,fedpc_oracle,19.0,0.7164179052350189,0.7272727270523416,0.705882352733564,19,0.4210526313573407,0.23529411757785468,0.30188678773940913,325.0,0.0027799606323242188
p20_K5,8,naive,19.0,0.7164179052350189,0.7272727270523416,0.705882352733564,0,0.0,0.0,0.0,325.0,0.0005059242248535156
p20_K5,8,local,19.4,0.7104556217936822,0.7216125538935358,0.6999999997941176,0,0.0,0.0,0.33424188106355696,325.0,5.462891578674316
p20_K5,9,centralized,16.0,0.7777777725964506,0.7179487177646285,0.8484848482277318,25,0.679999999728,0.5151515149954086,0.5862068914447088,0.0,21.001721382141113
p20_K5,9,fedpc_consensus,18.0,0.7187499947802735,0.7419354836316336,0.696969696758494,17,0.5294117643944637,0.2727272726446281,0.35999999536800004,310.0,0.0030982494354248047
p20_K5,9,fedpc_oracle,18.0,0.7187499947802735,0.7419354836316336,0.696969696758494,17,0.5294117643944637,0.2727272726446281,0.35999999536800004,310.0,0.003034830093383789
p20_K5,9,naive,18.0,0.7187499947802735,0.7419354836316336,0.696969696758494,0,0.0,0.0,0.0,310.0,0.0005512237548828125
p20_K5,9,local,16.8,0.7353247282887151,0.7643536586974944,0.7090909088760331,0,0.0,0.0,0.4059700793795672,310.0,4.897006273269653
p20_K5,10,centralized,29.0,0.632911387252043,0.6097560974122546,0.657894736668975,10,0.6999999992999999,0.18421052626731302,0.29166666324652774,0.0,17.78338122367859
p20_K5,10,fedpc_consensus,22.0,0.6666666615794307,0.7857142854336735,0.5789473682686981,16,0.3124999998046875,0.13157894733379502,0.1851851809465022,312.5,0.0036661624908447266
p20_K5,10,fedpc_oracle,22.0,0.6666666615794307,0.7857142854336735,0.5789473682686981,16,0.3124999998046875,0.13157894733379502,0.1851851809465022,312.5,0.003290414810180664
p20_K5,10,naive,22.0,0.6666666615794307,0.7857142854336735,0.5789473682686981,0,0.0,0.0,0.0,312.5,0.00045299530029296875
p20_K5,10,local,23.4,0.6611229515069135,0.7366448829652384,0.5999999998421053,0,0.0,0.0,0.22555082410559768,312.5,4.027336597442627
p20_K5,11,centralized,20.0,0.7297297246639882,0.6279069765981612,0.8709677416545265,19,0.5789473681163435,0.35483870956295527,0.439999995112,0.0,10.655826091766357
