scenario_id,replicate_id,method,evaluation_unit,evaluation_target,p,N,K,tau,edge_prob,ell,noise_regime,mechanism_shift,deletion_probability,alpha,sep_tau_factor,master_seed,replicate_seed,client_seeds,SHD,F1,Precision,Recall,n_oriented,Dir_Prec,Dir_Rec,Dir_F1,communication_bytes,runtime_sum,runtime_parallel_est,server_runtime,n_clients_timed,client_weights,note,n_sepset_pairs_retained
default_2b13c41e0b,8,local,mean_local_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1457828885,"[1911158319, 34719100, 3701941699, 1487015142, 2311735528]",5.0,0.9196863746392132,0.948145160975361,0.893749999720703,0,0.0,0.0,0.7852962121692273,350.0,12.643415689468384,2.7890772819519043,0.0082817077636718,5,,,
default_2b13c41e0b,8,naive,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1457828885,"[1911158319, 34719100, 3701941699, 1487015142, 2311735528]",5.0,0.9206349153439154,0.9354838706659728,0.9062499997167968,0,0.0,0.0,0.0,350.0,12.635727882385254,2.7813894748687744,0.0005939006805419,5,"[0.2, 0.2, 0.2, 0.2, 0.2]","n_oriented=0 / Dir_F1=0 BY CONSTRUCTION (no Sepsets passed to orientation) -- definitional, not independent evidence of a weighting effect; see factorial ablation for that comparison.",
default_2b13c41e0b,8,fedpc_consensus,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1457828885,"[1911158319, 34719100, 3701941699, 1487015142, 2311735528]",5.0,0.9206349153439154,0.9354838706659728,0.9062499997167968,28,0.8571428568367346,0.749999999765625,0.7999999947555555,350.0,12.63952136039734,2.78518295288086,0.0043873786926269,5,"[0.19655628436550018, 0.19142263262806944, 0.1993638216845368, 0.20582677262429766, 0.20683048869759582]",,324.0
default_2b13c41e0b,8,fedpc_oracle,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1457828885,"[1911158319, 34719100, 3701941699, 1487015142, 2311735528]",5.0,0.9206349153439154,0.9354838706659728,0.9062499997167968,28,0.8571428568367346,0.749999999765625,0.7999999947555555,350.0,12.63970708847046,2.7853686809539795,0.004573106765747,5,"[0.18674239427560677, 0.20588348980183563, 0.2068333547013523, 0.19281492273961623, 0.2077258384815891]","ablation only -- requires ground truth, not deployable",324.0
default_2b13c41e0b,9,centralized,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1751134848,"[3252744564, 2610536932, 3212688370, 2598425919, 3126934496]",22.0,0.7179487129257068,0.8749999997265625,0.6086956520415879,26,0.8461538458284024,0.4782608694612476,0.6111111063271606,0.0,71.14123344421387,71.14123344421387,0.0,1,,,
default_2b13c41e0b,9,local,mean_local_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1751134848,"[3252744564, 2610536932, 3212688370, 2598425919, 3126934496]",25.6,0.6425128807611686,0.8995982902458497,0.4999999998913044,0,0.0,0.0,0.4850726559245061,551.25,19.943696975708008,4.279695987701416,0.0071609020233154,5,,,
default_2b13c41e0b,9,naive,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1751134848,"[3252744564, 2610536932, 3212688370, 2598425919, 3126934496]",26.0,0.6285714238857143,0.9166666662847222,0.4782608694612476,0,0.0,0.0,0.0,551.25,19.936922073364254,4.272921085357666,0.0003859996795654,5,"[0.2, 0.2, 0.2, 0.2, 0.2]","n_oriented=0 / Dir_F1=0 BY CONSTRUCTION (no Sepsets passed to orientation) -- definitional, not independent evidence of a weighting effect; see factorial ablation for that comparison.",
default_2b13c41e0b,9,fedpc_consensus,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1751134848,"[3252744564, 2610536932, 3212688370, 2598425919, 3126934496]",26.0,0.6285714238857143,0.9166666662847222,0.4782608694612476,20,0.749999999625,0.3260869564508507,0.4545454501836548,551.25,19.94061708450317,4.276616096496582,0.0040810108184814,5,"[0.18849257885205503, 0.20318162619894872, 0.21433976667722146, 0.20117610949816767, 0.19280991877360715]",,334.0
default_2b13c41e0b,9,fedpc_oracle,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,1751134848,"[3252744564, 2610536932, 3212688370, 2598425919, 3126934496]",26.0,0.6285714238857143,0.9166666662847222,0.4782608694612476,20,0.749999999625,0.3260869564508507,0.4545454501836548,551.25,19.941608667373657,4.277607679367065,0.0050725936889648,5,"[0.19760970535066616, 0.18079980591101413, 0.20321537649247381, 0.20906300270807632, 0.20931210953776966]","ablation only -- requires ground truth, not deployable",334.0
default_2b13c41e0b,10,centralized,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,3022362085,"[3014436381, 3941975726, 1820441237, 730282083, 3229137430]",12.0,0.8064516077263268,0.9259259255829904,0.7142857140816327,25,0.839999999664,0.5999999998285714,0.6999999949055556,0.0,37.40382742881775,37.40382742881775,0.0,1,,,
default_2b13c41e0b,10,local,mean_local_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,3022362085,"[3014436381, 3941975726, 1820441237, 730282083, 3229137430]",14.6,0.7454040222974394,0.9570848856985192,0.6114285712538775,0,0.0,0.0,0.5912474168699289,438.125,12.701571226119995,2.7362046241760254,0.0086104869842529,5,,,
default_2b13c41e0b,10,naive,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,3022362085,"[3014436381, 3941975726, 1820441237, 730282083, 3229137430]",14.0,0.749999995044643,0.9999999995238096,0.5999999998285714,0,0.0,0.0,0.0,438.125,12.693589925765991,2.728223323822021,0.000629186630249,5,"[0.2, 0.2, 0.2, 0.2, 0.2]","n_oriented=0 / Dir_F1=0 BY CONSTRUCTION (no Sepsets passed to orientation) -- definitional, not independent evidence of a weighting effect; see factorial ablation for that comparison.",
default_2b13c41e0b,10,fedpc_consensus,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,3022362085,"[3014436381, 3941975726, 1820441237, 730282083, 3229137430]",14.0,0.749999995044643,0.9999999995238096,0.5999999998285714,21,0.6666666663492063,0.3999999998857143,0.4999999951339286,438.125,12.698498010635376,2.7331314086914062,0.0055372714996337,5,"[0.19883326550614874, 0.18905812362866561, 0.21183547038652922, 0.1839671449915084, 0.21630599548714788]",,338.0
default_2b13c41e0b,10,fedpc_oracle,global_graph,true_dag,20,5000,5,0.5,0.2,2,mild,False,0.07,0.05,0.5,42,3022362085,"[3014436381, 3941975726, 1820441237, 730282083, 3229137430]",14.0,0.749999995044643,0.9999999995238096,0.5999999998285714,21,0.6666666663492063,0.3999999998857143,0.4999999951339286,438.125,12.698508977890016,2.733142375946045,0.0055482387542724,5,"[0.1885746292522283, 0.18347825351940023, 0.21428723984952802, 0.2113751027472767, 0.20228477463156677]","ablation only -- requires ground truth, not deployable",338.0
